id,code,name,group_id/id,active
product_partgroup_507,158,Racing Cam,product_group_10,TRUE
product_partgroup_508,159,Radiator,product_group_10,TRUE
product_partgroup_509,160,Ratchet,product_group_10,TRUE
product_partgroup_510,161,Retainer,product_group_10,TRUE
product_partgroup_511,162,Ring Set,product_group_10,TRUE
product_partgroup_512,163,Rocker Arm,product_group_10,TRUE
product_partgroup_513,164,Rod,product_group_10,TRUE
product_partgroup_514,165,Roller,product_group_10,TRUE
product_partgroup_515,166,Rotary Cover,product_group_10,TRUE
product_partgroup_516,167,Rotary Valve,product_group_10,TRUE
product_partgroup_517,168,Rotor,product_group_10,TRUE
product_partgroup_518,169,Screen,product_group_10,TRUE
product_partgroup_519,170,Screw Valve,product_group_10,TRUE
product_partgroup_520,171,"Segment, Shift Cam",product_group_10,TRUE
product_partgroup_521,172,Selector Drum Assembly,product_group_10,TRUE
product_partgroup_522,173,Set Ring,product_group_10,TRUE
product_partgroup_523,174,Shaft,product_group_10,TRUE
product_partgroup_524,175,Shift Cam Fork,product_group_10,TRUE
product_partgroup_525,176,"Shift Cam, Stopper",product_group_10,TRUE
product_partgroup_526,177,"Shim, Tappet",product_group_10,TRUE
product_partgroup_527,178,Shroud,product_group_10,TRUE
product_partgroup_528,179,"Snap Ring,",product_group_10,TRUE
product_partgroup_529,180,"Speedometer, Gear",product_group_10,TRUE
product_partgroup_530,181,Spindle Gear Shift,product_group_10,TRUE
product_partgroup_531,182,Stopper,product_group_10,TRUE
product_partgroup_532,183,Tap Assembly,product_group_10,TRUE
product_partgroup_533,184,Tensioner,product_group_10,TRUE
product_partgroup_534,185,Tie Rod,product_group_10,TRUE
product_partgroup_535,186,Timing Cover,product_group_10,TRUE
product_partgroup_536,187,"Torque, Link",product_group_10,TRUE
product_partgroup_537,188,Valve Guide,product_group_10,TRUE
product_partgroup_538,189,"Valve, Air Cut",product_group_10,TRUE
product_partgroup_539,190,"Valve, Air Switch",product_group_10,TRUE
product_partgroup_540,191,"Valve, Exhaust",product_group_10,TRUE
product_partgroup_541,192,"Valve, Inner Seat",product_group_10,TRUE
product_partgroup_542,193,"Valve, Intake",product_group_10,TRUE
product_partgroup_543,194,"Valve, Kit",product_group_10,TRUE
product_partgroup_544,195,"Valve, Lifter",product_group_10,TRUE
product_partgroup_545,196,"Valve, Reed",product_group_10,TRUE
product_partgroup_546,197,"Valve, Repair Kit",product_group_10,TRUE
product_partgroup_547,198,"Valve, Retainer",product_group_10,TRUE
product_partgroup_548,199,"Valve, Rocker Arm",product_group_10,TRUE
product_partgroup_549,200,"Valve, Seal",product_group_10,TRUE
product_partgroup_550,201,"Valve, Spring",product_group_10,TRUE
product_partgroup_551,202,"Valve, Stem",product_group_10,TRUE
product_partgroup_552,203,Water Pump,product_group_10,TRUE
product_partgroup_553,204,"Weight, Decompression",product_group_10,TRUE
product_partgroup_554,205,Woodruff Key,product_group_10,TRUE
product_partgroup_555,001,"Arm, Suspension",product_group_11,TRUE
product_partgroup_556,002,Axle,product_group_11,TRUE
product_partgroup_557,003,Balancer,product_group_11,TRUE
product_partgroup_558,004,Battery Box,product_group_11,TRUE
product_partgroup_559,005,BMX Frame,product_group_11,TRUE
product_partgroup_560,006,Body Cap,product_group_11,TRUE
product_partgroup_561,007,Body Cover,product_group_11,TRUE
product_partgroup_562,008,Boots,product_group_11,TRUE
product_partgroup_563,009,Bottom Bracket,product_group_11,TRUE
product_partgroup_564,010,"Bottom Case, Front",product_group_11,TRUE
product_partgroup_565,011,Bracket,product_group_11,TRUE
product_partgroup_566,012,Bush,product_group_11,TRUE
product_partgroup_567,013,Cap,product_group_11,TRUE
product_partgroup_568,014,"Cap, Fuel Tank",product_group_11,TRUE
product_partgroup_569,015,"Cap, Master Cylinder",product_group_11,TRUE
product_partgroup_570,016,"Cap, Steering ",product_group_11,TRUE
product_partgroup_571,017,"Cap, Swing Arm",product_group_11,TRUE
product_partgroup_572,018,"Cap, Throttle Grip",product_group_11,TRUE
product_partgroup_573,019,"Case, Speedometer",product_group_11,TRUE
product_partgroup_574,020,"Case, Under Chain",product_group_11,TRUE
product_partgroup_575,021,Center Cover,product_group_11,TRUE
product_partgroup_576,022,Center Post,product_group_11,TRUE
product_partgroup_577,023,Chain Cover,product_group_11,TRUE
product_partgroup_578,024,Chain Guide,product_group_11,TRUE
product_partgroup_579,025,Chassis,product_group_11,TRUE
product_partgroup_580,026,Choke,product_group_11,TRUE
product_partgroup_581,027,"Control, Housing Assembly ",product_group_11,TRUE
product_partgroup_582,028,"Cover, Headlight",product_group_11,TRUE
product_partgroup_583,029,"Cover, Front Fork",product_group_11,TRUE
product_partgroup_584,030,"Cover, Head Pipe",product_group_11,TRUE
product_partgroup_585,031,"Cover, Ignition Switch",product_group_11,TRUE
product_partgroup_586,032,"Cover, Lower",product_group_11,TRUE
product_partgroup_587,033,"Cover, Main Pipe",product_group_11,TRUE
product_partgroup_588,034,"Cover, Outer",product_group_11,TRUE
product_partgroup_589,035,"Cover, Reservoir",product_group_11,TRUE
product_partgroup_590,036,"Cover, Speedometer Case",product_group_11,TRUE
product_partgroup_591,037,"Cover, Steering Head",product_group_11,TRUE
product_partgroup_592,038,"Cover, Upper",product_group_11,TRUE
product_partgroup_593,039,"Cover,Front Fork",product_group_11,TRUE
product_partgroup_594,040,"Cover, Tappet",product_group_11,TRUE
product_partgroup_595,041,Cowling,product_group_11,TRUE
product_partgroup_596,042,Crank Arm,product_group_11,TRUE
product_partgroup_597,043,Crank Axle,product_group_11,TRUE
product_partgroup_598,044,Crank Case Cover,product_group_11,TRUE
product_partgroup_599,045,Crank Cone,product_group_11,TRUE
product_partgroup_600,046,Crank Pin,product_group_11,TRUE
product_partgroup_601,047,Crank Set,product_group_11,TRUE
product_partgroup_602,048,Cross Joint,product_group_11,TRUE
product_partgroup_603,049,Cushion,product_group_11,TRUE
product_partgroup_604,050,"Decals, Seat Cover",product_group_11,TRUE
product_partgroup_605,051,Diaphragm,product_group_11,TRUE
product_partgroup_606,052,Disc Cover,product_group_11,TRUE
product_partgroup_607,053,Door Knob,product_group_11,TRUE
product_partgroup_608,054,Drop Out,product_group_11,TRUE
product_partgroup_609,055,Dual Seat Assembly,product_group_11,TRUE
product_partgroup_610,057,Exhaust Pipe,product_group_11,TRUE
product_partgroup_611,058,Exhaust Pipe Holder,product_group_11,TRUE
product_partgroup_612,059,Fender,product_group_11,TRUE
product_partgroup_613,060,Flap ,product_group_11,TRUE
product_partgroup_614,061,"Floor, Under Seat",product_group_11,TRUE
product_partgroup_615,062,Footrest,product_group_11,TRUE
product_partgroup_616,063,Fork,product_group_11,TRUE
product_partgroup_617,064,"Fork Inner Tube, Guide",product_group_11,TRUE
product_partgroup_618,065,"Fork, Assembly",product_group_11,TRUE
product_partgroup_619,066,"Fork, Guide Cover",product_group_11,TRUE
product_partgroup_620,067,"Fork, Inner Tube",product_group_11,TRUE
product_partgroup_621,068,"Fork, Outer Tube",product_group_11,TRUE
product_partgroup_622,069,"Fork, Top Bridge",product_group_11,TRUE
product_partgroup_623,070,Frame Cover,product_group_11,TRUE
product_partgroup_624,071,Fuel Gauge,product_group_11,TRUE
product_partgroup_625,072,Fuel Tank,product_group_11,TRUE
product_partgroup_626,073,Fuel Tank Cover,product_group_11,TRUE
product_partgroup_627,074,"Gear Box Assembly, Speedometer",product_group_11,TRUE
product_partgroup_628,075,Grab Rail,product_group_11,TRUE
product_partgroup_629,076,"Grip, Handle",product_group_11,TRUE
product_partgroup_630,077,"Grip, Pipe",product_group_11,TRUE
product_partgroup_631,078,"Grip, Throttle",product_group_11,TRUE
product_partgroup_632,079,"Grip, Throttle Pipe",product_group_11,TRUE
product_partgroup_633,080,Group Set,product_group_11,TRUE
product_partgroup_634,081,"Guide, Cam Chain",product_group_11,TRUE
product_partgroup_635,082,Handle Bar,product_group_11,TRUE
product_partgroup_636,083,Handle Cover,product_group_11,TRUE
product_partgroup_637,084,Handle Crown,product_group_11,TRUE
product_partgroup_638,085,Handle Pillion,product_group_11,TRUE
product_partgroup_639,086,Handle Post,product_group_11,TRUE
product_partgroup_640,087,Handle Stem,product_group_11,TRUE
product_partgroup_641,088,Handle Switch,product_group_11,TRUE
product_partgroup_642,089,Head Frame,product_group_11,TRUE
product_partgroup_643,090,Head Light Assembly,product_group_11,TRUE
product_partgroup_644,091,Head Parts,product_group_11,TRUE
product_partgroup_645,092,Head Set,product_group_11,TRUE
product_partgroup_646,093,Headlight,product_group_11,TRUE
product_partgroup_647,094,Headlight Assembly,product_group_11,TRUE
product_partgroup_648,095,Headlight Case,product_group_11,TRUE
product_partgroup_649,096,Headlight Lens,product_group_11,TRUE
product_partgroup_650,097,Headlight Rim,product_group_11,TRUE
product_partgroup_651,098,Hinge Seat,product_group_11,TRUE
product_partgroup_652,099,Holder,product_group_11,TRUE
product_partgroup_653,100,Inner Cover,product_group_11,TRUE
product_partgroup_654,101,Inner Tube,product_group_11,TRUE
product_partgroup_655,102,Joint,product_group_11,TRUE
product_partgroup_656,103,Leg Shield,product_group_11,TRUE
product_partgroup_657,104,Lever,product_group_11,TRUE
product_partgroup_658,105,"Lever, Bracket",product_group_11,TRUE
product_partgroup_659,106,"Lever, Brake",product_group_11,TRUE
product_partgroup_660,107,"Lever, Choke ",product_group_11,TRUE
product_partgroup_661,108,"Lever, Clutch",product_group_11,TRUE
product_partgroup_662,109,"Lever, Handle",product_group_11,TRUE
product_partgroup_663,110,"Lever, Holder",product_group_11,TRUE
product_partgroup_664,111,"Lever, Steering",product_group_11,TRUE
product_partgroup_665,112,Lock Set  ,product_group_11,TRUE
product_partgroup_666,113,Luggage Box,product_group_11,TRUE
product_partgroup_667,114,Metal Slide,product_group_11,TRUE
product_partgroup_668,115,Mirror,product_group_11,TRUE
product_partgroup_669,116,MTB Frame,product_group_11,TRUE
product_partgroup_670,117,Mud Guard,product_group_11,TRUE
product_partgroup_671,118,Muffler Assembly,product_group_11,TRUE
product_partgroup_672,119,Muffler Connector,product_group_11,TRUE
product_partgroup_673,120,Muffler Holder,product_group_11,TRUE
product_partgroup_674,121,Muffler Protector,product_group_11,TRUE
product_partgroup_675,122,Oil Guage,product_group_11,TRUE
product_partgroup_676,123,Panel Linner,product_group_11,TRUE
product_partgroup_677,124,Pillion Step,product_group_11,TRUE
product_partgroup_678,125,Pillion Step Holder,product_group_11,TRUE
product_partgroup_679,126,Pin,product_group_11,TRUE
product_partgroup_680,127,Pipe,product_group_11,TRUE
product_partgroup_681,128,Piston,product_group_11,TRUE
product_partgroup_682,129,Pivot Axle,product_group_11,TRUE
product_partgroup_683,130,"Pivot, Tensioner",product_group_11,TRUE
product_partgroup_684,131,"Plate Number, Bracket",product_group_11,TRUE
product_partgroup_685,132,Plate Under,product_group_11,TRUE
product_partgroup_686,133,"Plate, Seat Lock Assembly",product_group_11,TRUE
product_partgroup_687,134,"Plate, Top Bridge",product_group_11,TRUE
product_partgroup_688,135,"Race, Steering Bottom Cone",product_group_11,TRUE
product_partgroup_689,136,"Race, Steering Kit",product_group_11,TRUE
product_partgroup_690,137,"Race, Steering Outer, Lower",product_group_11,TRUE
product_partgroup_691,138,"Race, Steering Outer, Upper",product_group_11,TRUE
product_partgroup_692,139,"Race, Steering Top Cone",product_group_11,TRUE
product_partgroup_693,140,"Race, Streering Inner, Lower",product_group_11,TRUE
product_partgroup_694,141,"Race, Streering Inner, Upper",product_group_11,TRUE
product_partgroup_695,142,Rear Lamp Assembly,product_group_11,TRUE
product_partgroup_696,143,Reservoir,product_group_11,TRUE
product_partgroup_697,144,Retension,product_group_11,TRUE
product_partgroup_698,145,"Ring, Stopper",product_group_11,TRUE
product_partgroup_699,146,Rubber Mount,product_group_11,TRUE
product_partgroup_700,147,Seat Cover,product_group_11,TRUE
product_partgroup_701,148,Seat Lock,product_group_11,TRUE
product_partgroup_702,149,"Shaft, Main Stand",product_group_11,TRUE
product_partgroup_703,150,"Shaft, Pivot",product_group_11,TRUE
product_partgroup_704,151,"Shaft, Swing Arm",product_group_11,TRUE
product_partgroup_705,152,Shield Under Cowling,product_group_11,TRUE
product_partgroup_706,153,Shock Absorber,product_group_11,TRUE
product_partgroup_707,154,Shroud Cover,product_group_11,TRUE
product_partgroup_708,155,Side Cover,product_group_11,TRUE
product_partgroup_709,156,Side Stand,product_group_11,TRUE
product_partgroup_710,157,Silencer,product_group_11,TRUE
product_partgroup_711,158,Sleeve,product_group_11,TRUE
product_partgroup_712,159,Speedometer,product_group_11,TRUE
product_partgroup_713,160,Spoiler Central,product_group_11,TRUE
product_partgroup_714,161,Stand,product_group_11,TRUE
product_partgroup_715,162,Stay,product_group_11,TRUE
product_partgroup_716,163,Steering,product_group_11,TRUE
product_partgroup_717,164,Steering Pipe Handle,product_group_11,TRUE
product_partgroup_718,165,Steering Stem,product_group_11,TRUE
product_partgroup_719,166,"Steering, Stem Sum Assembly",product_group_11,TRUE
product_partgroup_720,167,Stem Post,product_group_11,TRUE
product_partgroup_721,168,Step Arm,product_group_11,TRUE
product_partgroup_722,169,"Stay, Bottom Bridge",product_group_11,TRUE
product_partgroup_723,170,Sub Assembly,product_group_11,TRUE
product_partgroup_724,171,Suspension Arm,product_group_11,TRUE
product_partgroup_725,172,Swing Arm,product_group_11,TRUE
product_partgroup_726,173,Tachometer,product_group_11,TRUE
product_partgroup_727,174,Tail Cover,product_group_11,TRUE
product_partgroup_728,175,Tail Light,product_group_11,TRUE
product_partgroup_729,176,Tail Light Lens,product_group_11,TRUE
product_partgroup_730,177,Tail Light Protector,product_group_11,TRUE
product_partgroup_731,178,"Thread Complete, Steering Head",product_group_11,TRUE
product_partgroup_732,179,Throttle Grip,product_group_11,TRUE
product_partgroup_733,180,Throttle Housing,product_group_11,TRUE
product_partgroup_734,181,Throttle Pipe,product_group_11,TRUE
product_partgroup_735,182,Torque,product_group_11,TRUE
product_partgroup_736,183,Transmission Support,product_group_11,TRUE
product_partgroup_737,184,Tube Guide,product_group_11,TRUE
product_partgroup_738,185,Under Cover,product_group_11,TRUE
product_partgroup_739,186,Wind Shield,product_group_11,TRUE
product_partgroup_740,187,Wiper,product_group_11,TRUE
product_partgroup_741,001,Gasket ,product_group_12,TRUE
product_partgroup_742,002,"Gasket, Base",product_group_12,TRUE
product_partgroup_743,003,"Gasket, Carburetor",product_group_12,TRUE
product_partgroup_744,004,"Gasket, Clutch Cover ",product_group_12,TRUE
product_partgroup_745,005,"Gasket, Cover",product_group_12,TRUE
product_partgroup_746,006,"Gasket, Crankcase ",product_group_12,TRUE
product_partgroup_747,007,"Gasket, Cylinder Head",product_group_12,TRUE
product_partgroup_748,008,"Gasket, Drain Plug",product_group_12,TRUE
product_partgroup_749,009,"Gasket, Elbow",product_group_12,TRUE
product_partgroup_750,010,"Gasket, Exhaust Pipe",product_group_12,TRUE
product_partgroup_751,011,"Gasket, Float ",product_group_12,TRUE
product_partgroup_752,012,"Gasket, Fuel Tank  Cover",product_group_12,TRUE
product_partgroup_753,013,"Gasket, Generator Cover",product_group_12,TRUE
product_partgroup_754,014,"Gasket, Oil Filter",product_group_12,TRUE
product_partgroup_755,015,Intake Gasket,product_group_12,TRUE
product_partgroup_756,016,"Gasket, Magneto Cover",product_group_12,TRUE
product_partgroup_757,017,"Gasket, Overhauling",product_group_12,TRUE
product_partgroup_758,018,"Gasket, Tensioner",product_group_12,TRUE
product_partgroup_759,019,"Gasket, Top Set",product_group_12,TRUE
product_partgroup_760,020,"Gasket, Transmission",product_group_12,TRUE
product_partgroup_761,021,"Gasket, Valve Cover",product_group_12,TRUE
product_partgroup_762,001,Air Pot,product_group_13,TRUE
product_partgroup_763,002,Basket,product_group_13,TRUE
product_partgroup_764,003,Bed Cover,product_group_13,TRUE
product_partgroup_765,004,Blender,product_group_13,TRUE
product_partgroup_766,005,Chair,product_group_13,TRUE
product_partgroup_767,006,Electric Kettle,product_group_13,TRUE
product_partgroup_768,007,Fan,product_group_13,TRUE
product_partgroup_769,008,Flat Iron,product_group_13,TRUE
product_partgroup_770,009,Flower Pot,product_group_13,TRUE
product_partgroup_771,010,Gas Stove,product_group_13,TRUE
product_partgroup_772,011,Heat Repellant,product_group_13,TRUE
product_partgroup_773,012,Juicer,product_group_13,TRUE
product_partgroup_774,013,Kitchen Utensils,product_group_13,TRUE
product_partgroup_775,014,Lamp,product_group_13,TRUE
product_partgroup_776,015,Micro Wave Oven,product_group_13,TRUE
product_partgroup_777,016,Oven Toaster,product_group_13,TRUE
product_partgroup_778,017,Pillow,product_group_13,TRUE
product_partgroup_779,018,Pressure Cooker,product_group_13,TRUE
product_partgroup_780,019,Rice Cooker,product_group_13,TRUE
product_partgroup_781,020,Sharpening Stone,product_group_13,TRUE
product_partgroup_782,021,Steamer,product_group_13,TRUE
product_partgroup_783,022,Steel Kalan Stove,product_group_13,TRUE
product_partgroup_784,023,Table,product_group_13,TRUE
product_partgroup_785,024,Tiles,product_group_13,TRUE
product_partgroup_786,025,Towel,product_group_13,TRUE
product_partgroup_787,026,Trash Can,product_group_13,TRUE
product_partgroup_788,027,Umbrella,product_group_13,TRUE
product_partgroup_789,028,Wachine Machine,product_group_13,TRUE
product_partgroup_790,029,Water Dispenser,product_group_13,TRUE
product_partgroup_791,999,Others,product_group_13,TRUE
product_partgroup_792,001,Air Cleaner Hose,product_group_14,TRUE
product_partgroup_793,002,Carburetor Hose,product_group_14,TRUE
product_partgroup_794,003,Front Brake Hose,product_group_14,TRUE
product_partgroup_795,004,Fuel Hose,product_group_14,TRUE
product_partgroup_796,005,Hose,product_group_14,TRUE
product_partgroup_797,006,Hydraulic Hose,product_group_14,TRUE
product_partgroup_798,007,Inlet Hose,product_group_14,TRUE
product_partgroup_799,008,Joint Vacuum Hose,product_group_14,TRUE
product_partgroup_800,009,Radiator Hose,product_group_14,TRUE
product_partgroup_801,010,"Tube, Breather",product_group_14,TRUE
product_partgroup_802,001,Brake Fluid,product_group_15,TRUE
product_partgroup_803,002,Coolant,product_group_15,TRUE
product_partgroup_804,003,Gasket Maker,product_group_15,TRUE
product_partgroup_805,004,Glue,product_group_15,TRUE
product_partgroup_806,005,Grease,product_group_15,TRUE
product_partgroup_807,006,Oil,product_group_15,TRUE
product_partgroup_808,007,Paint,product_group_15,TRUE
product_partgroup_809,008,Silicon Gasket Maker,product_group_15,TRUE
product_partgroup_810,009,Thinner,product_group_15,TRUE
product_partgroup_811,010,Wax,product_group_15,TRUE
product_partgroup_812,011,Tire Black,product_group_15,TRUE
product_partgroup_813,001,#16,product_group_16,TRUE
product_partgroup_814,002,#20,product_group_16,TRUE
product_partgroup_815,003,#24,product_group_16,TRUE
product_partgroup_816,004,#26,product_group_16,TRUE
product_partgroup_817,005,#27.5,product_group_16,TRUE
product_partgroup_818,006,Fat Bike,product_group_16,TRUE
product_partgroup_819,007,Road Bike,product_group_16,TRUE
product_partgroup_820,008,Tandem Bike,product_group_16,TRUE
product_partgroup_821,001,Allen Bolt,product_group_17,TRUE
product_partgroup_822,002,Blind Nut,product_group_17,TRUE
product_partgroup_823,003,Bolt,product_group_17,TRUE
product_partgroup_824,004,Bolt BH,product_group_17,TRUE
product_partgroup_825,005,"Bolt, Hex",product_group_17,TRUE
product_partgroup_826,006,"Bolt, Hi-Tensil",product_group_17,TRUE
product_partgroup_827,007,Circlip,product_group_17,TRUE
product_partgroup_828,008,Clip,product_group_17,TRUE
product_partgroup_829,009,Cone,product_group_17,TRUE
product_partgroup_830,010,Cup,product_group_17,TRUE
product_partgroup_831,011,"Bolt, Flange",product_group_17,TRUE
product_partgroup_832,012,Nut,product_group_17,TRUE
product_partgroup_833,013,"Nut, Axle Sleeve",product_group_17,TRUE
product_partgroup_834,014,"Nut, Cap ",product_group_17,TRUE
product_partgroup_835,015,"Nut, Cap Screw",product_group_17,TRUE
product_partgroup_836,016,"Nut, Castle",product_group_17,TRUE
product_partgroup_837,017,"Nut, Clip",product_group_17,TRUE
product_partgroup_838,018,"Nut, Flange",product_group_17,TRUE
product_partgroup_839,019,"Nut, Hex",product_group_17,TRUE
product_partgroup_840,020,"Nut, Hi-Tensil",product_group_17,TRUE
product_partgroup_841,021,"Nut, Lock",product_group_17,TRUE
product_partgroup_842,022,"Nut, Steering Stem",product_group_17,TRUE
product_partgroup_843,023,"Nut, Tappet",product_group_17,TRUE
product_partgroup_844,024,"Ring, Lock",product_group_17,TRUE
product_partgroup_845,025,Screw,product_group_17,TRUE
product_partgroup_846,026,Screw Cap,product_group_17,TRUE
product_partgroup_847,027,Screw JF,product_group_17,TRUE
product_partgroup_848,028,Screw JO,product_group_17,TRUE
product_partgroup_849,029,Screw JP,product_group_17,TRUE
product_partgroup_850,030,Screw Pan,product_group_17,TRUE
product_partgroup_851,031,Screw Set,product_group_17,TRUE
product_partgroup_852,032,Screw Tappet,product_group_17,TRUE
product_partgroup_853,033,"Screw, Pilot Air",product_group_17,TRUE
product_partgroup_854,034,"Screw, Plug Straight",product_group_17,TRUE
product_partgroup_855,035,"Screw, Push",product_group_17,TRUE
product_partgroup_856,036,"Screw, Throttle",product_group_17,TRUE
product_partgroup_857,037,Snap Ring,product_group_17,TRUE
product_partgroup_858,038,"Bolt, Stud",product_group_17,TRUE
product_partgroup_859,039,Washer,product_group_17,TRUE
product_partgroup_860,040,"Washer, Crank Pin",product_group_17,TRUE
product_partgroup_861,041,"Washer, Flat",product_group_17,TRUE
product_partgroup_862,042,"Washer, Lock",product_group_17,TRUE
product_partgroup_863,043,"Washer, Screw",product_group_17,TRUE
product_partgroup_864,044,"Washer, Sealing",product_group_17,TRUE
product_partgroup_865,045,"Washer, Spline",product_group_17,TRUE
product_partgroup_866,046,"Washer, Thrust",product_group_17,TRUE
product_partgroup_867,047,"Washer, Tongue",product_group_17,TRUE
product_partgroup_868,001,"O Ring, Tappet",product_group_18,TRUE
product_partgroup_869,002,O Ring,product_group_18,TRUE
product_partgroup_870,001,Dust Seal,product_group_19,TRUE
product_partgroup_871,002,Front Fork Seal,product_group_19,TRUE
product_partgroup_872,003,Oil Seal,product_group_19,TRUE
product_partgroup_873,004,Packing Cock,product_group_19,TRUE
product_partgroup_874,005,Seal Gasket,product_group_19,TRUE
product_partgroup_875,006,"Seal Set, Piston",product_group_19,TRUE
product_partgroup_876,007,Spark Plug Seal,product_group_19,TRUE
product_partgroup_877,001,Bike Pedal,product_group_20,TRUE
product_partgroup_878,002,Brake Pedal,product_group_20,TRUE
product_partgroup_879,003,Change Gear Pedal,product_group_20,TRUE
product_partgroup_880,004,Kick Pedal,product_group_20,TRUE
product_partgroup_881,005,Pedal,product_group_20,TRUE
product_partgroup_882,001,Brush Cutter,product_group_21,TRUE
product_partgroup_883,002,Generator Set,product_group_21,TRUE
product_partgroup_884,003,Water Pump,product_group_21,TRUE
product_partgroup_885,001,Saddle,product_group_22,TRUE
product_partgroup_886,002,Seat Clamp,product_group_22,TRUE
product_partgroup_887,003,Seat Pillar,product_group_22,TRUE
product_partgroup_888,004,Seat Post,product_group_22,TRUE
product_partgroup_889,001,Derailleur,product_group_23,TRUE
product_partgroup_890,002,Derailleur Roller,product_group_23,TRUE
product_partgroup_891,003,Rapid Fire,product_group_23,TRUE
product_partgroup_892,001,Spark Plug,product_group_24,TRUE
product_partgroup_893,001,Spring,product_group_25,TRUE
product_partgroup_894,002,"Spring, Beam Adjuster",product_group_25,TRUE
product_partgroup_895,003,"Spring, Beta",product_group_25,TRUE
product_partgroup_896,004,"Spring, Brake Pedal",product_group_25,TRUE
product_partgroup_897,005,"Spring, Brake Rod",product_group_25,TRUE
product_partgroup_898,006,"Spring, Brake Shoe",product_group_25,TRUE
product_partgroup_899,007,"Spring, Center Stand",product_group_25,TRUE
product_partgroup_900,008,"Spring, Change Friction",product_group_25,TRUE
product_partgroup_901,009,"Spring, Change Gear",product_group_25,TRUE
product_partgroup_902,010,"Spring, Change Pedal",product_group_25,TRUE
product_partgroup_903,011,"Spring, Clutch",product_group_25,TRUE
product_partgroup_904,012,"Spring, Coil",product_group_25,TRUE
product_partgroup_905,013,"Spring, Compression",product_group_25,TRUE
product_partgroup_906,014,"Spring, Decompression",product_group_25,TRUE
product_partgroup_907,015,"Spring, Fork Guide",product_group_25,TRUE
product_partgroup_908,016,"Spring, Front Fork",product_group_25,TRUE
product_partgroup_909,017,"Spring, Gear Shift",product_group_25,TRUE
product_partgroup_910,018,"Spring, Inhibitor",product_group_25,TRUE
product_partgroup_911,019,"Spring, Judder",product_group_25,TRUE
product_partgroup_912,020,"Spring, Kick Starter",product_group_25,TRUE
product_partgroup_913,021,"Spring, Oil Filter",product_group_25,TRUE
product_partgroup_914,022,"Spring, One Way Clutch ",product_group_25,TRUE
product_partgroup_915,023,"Spring, Pad",product_group_25,TRUE
product_partgroup_916,024,"Spring, Position lever",product_group_25,TRUE
product_partgroup_917,025,"Spring, Rebound",product_group_25,TRUE
product_partgroup_918,026,"Spring, Return",product_group_25,TRUE
product_partgroup_919,027,"Spring, Seat",product_group_25,TRUE
product_partgroup_920,028,"Spring, Side Stand",product_group_25,TRUE
product_partgroup_921,029,"Spring, Stop Switch",product_group_25,TRUE
product_partgroup_922,030,"Spring, Stopper",product_group_25,TRUE
product_partgroup_923,031,"Spring, Tensioner",product_group_25,TRUE
product_partgroup_924,032,"Spring, Throttle",product_group_25,TRUE
product_partgroup_925,033,"Spring, Throttle Screw",product_group_25,TRUE
product_partgroup_926,034,"Spring, Throttle Valve",product_group_25,TRUE
product_partgroup_927,035,"Spring, Timing Sprocket",product_group_25,TRUE
product_partgroup_928,036,"Spring, Torsion",product_group_25,TRUE
product_partgroup_929,037,"Spring, Valve ",product_group_25,TRUE
product_partgroup_930,001,Belt Drive,product_group_26,TRUE
product_partgroup_931,002,Chain Adjuster,product_group_26,TRUE
product_partgroup_932,003,Chain Cam,product_group_26,TRUE
product_partgroup_933,004,Chain Cam Roller,product_group_26,TRUE
product_partgroup_934,005,Chain Cam Tensioner,product_group_26,TRUE
product_partgroup_935,006,"Chain Cam, Drum",product_group_26,TRUE
product_partgroup_936,007,"Chain Cam, Guide",product_group_26,TRUE
product_partgroup_937,008,Chain Case,product_group_26,TRUE
product_partgroup_938,009,Chain Cover,product_group_26,TRUE
product_partgroup_939,010,Chain Guard,product_group_26,TRUE
product_partgroup_940,011,Chain Guide,product_group_26,TRUE
product_partgroup_941,012,Chain Link,product_group_26,TRUE
product_partgroup_942,013,Chain Lock,product_group_26,TRUE
product_partgroup_943,014,Chain Slider,product_group_26,TRUE
product_partgroup_944,015,Chain Slipper,product_group_26,TRUE
product_partgroup_945,016,Chain Tensioner,product_group_26,TRUE
product_partgroup_946,017,"Chain, Camshaft",product_group_26,TRUE
product_partgroup_947,018,Chainwheel,product_group_26,TRUE
product_partgroup_948,019,Drive Chain,product_group_26,TRUE
product_partgroup_949,020,Drive Chain kit,product_group_26,TRUE
product_partgroup_950,021,"Joint, Drive Chain",product_group_26,TRUE
product_partgroup_951,022,"Lock, Engine Sprocket",product_group_26,TRUE
product_partgroup_952,023,"Pin, Sprocket Knock",product_group_26,TRUE
product_partgroup_953,024,"Retainer, Rear Sprocket",product_group_26,TRUE
product_partgroup_954,025,"Sprocket, Camshaft",product_group_26,TRUE
product_partgroup_955,026,"Sprocket, Cassette",product_group_26,TRUE
product_partgroup_956,027,"Sprocket, Chain Cam",product_group_26,TRUE
product_partgroup_957,028,"Sprocket, Crankshaft",product_group_26,TRUE
product_partgroup_958,029,"Sprocket, Engine",product_group_26,TRUE
product_partgroup_959,030,"Sprocket, Free Wheel",product_group_26,TRUE
product_partgroup_960,031,"Sprocket, Hanger",product_group_26,TRUE
product_partgroup_961,032,"Sprocket, Holder",product_group_26,TRUE
product_partgroup_962,033,"Sprocket, Industrial",product_group_26,TRUE
